#
# Lista de municipios de las 32 entidades federativas
# Fuente: Instituto Nacional de Estadística y Geografía (INEGI)
# Enlace: http://www.inegi.org.mx/geo/contenidos/geoestadistica/catalogoclaves.aspx
#

#
# Palabras y letras removidas: "de", "del", "el", "gran", "la", "las", "los", "san", "santa", "santo", "y"
#

#
Guienagati			#Santa María Guienagati
Huatulco			#Santa María Huatulco
Huazolotitlán			#Santa María Huazolotitlán
Ipalapa				#Santa María Ipalapa
Ixcatlán			#Santa María Ixcatlán
Jacatepec			#Santa María Jacatepec
Marqués				#Santa María Jalapa del Marqués
Jaltianguis			#Santa María Jaltianguis
Lachixío			#Santa María Lachixío
Mixtequilla			#Santa María Mixtequilla
Nativitas			#Santa María Nativitas
Nduayaco			#Santa María Nduayaco
Ozolotepec			#Santa María Ozolotepec
Pápalo				#Santa María Pápalo
Peñoles				#Santa María Peñoles
Petapa				#Santa María Petapa
Quiegolani			#Santa María Quiegolani
Sola				#Santa María Sola
Tataltepec			#Santa María Tataltepec
Tecomavaca			#Santa María Tecomavaca
Temaxcalapa			#Santa María Temaxcalapa
Temaxcaltepec			#Santa María Temaxcaltepec
Teopoxco			#Santa María Teopoxco
Tepantlali			#Santa María Tepantlali
Texcatitlán			#Santa María Texcatitlán
Tlahuitoltepec			#Santa María Tlahuitoltepec
Tlalixtac			#Santa María Tlalixtac
Tonameca			#Santa María Tonameca
Totolapilla			#Santa María Totolapilla
Xadani				#Santa María Xadani
Yalina				#Santa María Yalina
Yavesía				#Santa María Yavesía
Yolotepec			#Santa María Yolotepec
Yosoyúa				#Santa María Yosoyúa
Yucuhiti			#Santa María Yucuhiti
Zacatepec			#Santa María Zacatepec
Zaniza				#Santa María Zaniza
Zoquitlán			#Santa María Zoquitlán
Amoltepec			#Santiago Amoltepec
Apoala				#Santiago Apoala
Apóstol				#Santiago Apóstol
Astata				#Santiago Astata
Atitlán				#Santiago Atitlán
Ayuquililla			#Santiago Ayuquililla
Cacaloxtepec			#Santiago Cacaloxtepec
Camotlán			#Santiago Camotlán
Comaltepec			#Santiago Comaltepec
Chazumba			#Santiago Chazumba
Choápam				#Santiago Choápam
Río				#Santiago del Río
Huajolotitlán			#Santiago Huajolotitlán
Huauclilla			#Santiago Huauclilla
Ihuitlán			#Santiago Ihuitlán Plumas
Plumas				#Santiago Ihuitlán Plumas
Ixcuintepec			#Santiago Ixcuintepec
Ixtayutla			#Santiago Ixtayutla
Jamiltepec			#Santiago Jamiltepec
Jocotepec			#Santiago Jocotepec
Juxtlahuaca			#Santiago Juxtlahuaca
Lachiguiri			#Santiago Lachiguiri
Lalopa				#Santiago Lalopa
Laollaga			#Santiago Laollaga
Laxopa				#Santiago Laxopa
Llano				#Santiago Llano Grande
Matatlán			#Santiago Matatlán
Miltepec			#Santiago Miltepec
Minas				#Santiago Minas
Nacaltepec			#Santiago Nacaltepec
Nejapilla			#Santiago Nejapilla
Nundiche			#Santiago Nundiche
Nuyoó				#Santiago Nuyoó
Pinotepa			#Santiago Pinotepa Nacional
Suchilquitongo			#Santiago Suchilquitongo
Tamazola			#Santiago Tamazola
Tapextla			#Santiago Tapextla
Tejúpam				#Villa Tejúpam de la Unión
Tenango				#Santiago Tenango
Tepetlapa			#Santiago Tepetlapa
Tetepec				#Santiago Tetepec
Texcalcingo			#Santiago Texcalcingo
Textitlán			#Santiago Textitlán
Tilantongo			#Santiago Tilantongo
Tillo				#Santiago Tillo
Tlazoyaltepec			#Santiago Tlazoyaltepec
Xanica				#Santiago Xanica
Xiacuí				#Santiago Xiacuí
Yaitepec			#Santiago Yaitepec
Yaveo				#Santiago Yaveo
Yolomécatl			#Santiago Yolomécatl
Yosondúa			#Santiago Yosondúa
Yucuyachi			#Santiago Yucuyachi
Zacatepec			#Santiago Zacatepec
Zoochila			#Santiago Zoochila
Zoquiápam			#Nuevo Zoquiápam
Ingenio				#Santo Domingo Ingenio
Albarradas			#Santo Domingo Albarradas
Armenta				#Santo Domingo Armenta
Chihuitán			#Santo Domingo Chihuitán
Morelos				#Santo Domingo de Morelos
Ixcatlán			#Santo Domingo Ixcatlán
Nuxaá				#Santo Domingo Nuxaá
Ozolotepec			#Santo Domingo Ozolotepec
Petapa				#Santo Domingo Petapa
Roayaga				#Santo Domingo Roayaga
Tehuantepec			#Santo Domingo Tehuantepec
Teojomulco			#Santo Domingo Teojomulco
Tepuxtepec			#Santo Domingo Tepuxtepec
Tlatayápam			#Santo Domingo Tlatayápam
Tomaltepec			#Santo Domingo Tomaltepec
Tonalá				#Santo Domingo Tonalá
Tonaltepec			#Santo Domingo Tonaltepec
Xagacía				#Santo Domingo Xagacía
Yanhuitlán			#Santo Domingo Yanhuitlán
Yodohino			#Santo Domingo Yodohino
Zanatepec			#Santo Domingo Zanatepec
Santos				#Santos Reyes Nopala
Nopala				#Santos Reyes Nopala
Pápalo				#Santos Reyes Pápalo
Tepejillo			#Santos Reyes Tepejillo
Yucuná				#Santos Reyes Yucuná
Jalieza				#Santo Tomás Jalieza
Mazaltepec			#Santo Tomás Mazaltepec
Ocotepec			#Santo Tomás Ocotepec
Tamazulapan			#Santo Tomás Tamazulapan
Coatlán				#San Vicente Coatlán
Lachixío			#San Vicente Lachixío
Nuñú				#San Vicente Nuñú
Silacayoápam			#Silacayoápam
Sitio				#Sitio de Xitlapehua
Xitlapehua			#Xitlapehua
Etla				#Soledad Etla
Tamazulápam			#Villa de Tamazulápam del Progreso
Tanetze				#Tanetze de Zaragoza
Taniche				#Taniche
Tataltepec			#Tataltepec de Valdés
Valdés				#Tataltepec de Valdés
Teococuilco			#Teococuilco de Marcos Pérez
Pérez				#Teococuilco de Marcos Pérez
Teotitlán			#Teotitlán de Flores Magón
Teotitlán			#Teotitlán del Valle
Teotongo			#Teotongo
Tepelmeme			#Tepelmeme Villa de Morelos
Tezoatlán			#Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca
Segura				#Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca
Luna				#Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca
Tlacochahuaya			#San Jerónimo Tlacochahuaya
Tlacolula			#Tlacolula de Matamoros
Tlacotepec			#Tlacotepec Plumas
Tlalixtac			#Tlalixtac de Cabrera
Cabrera				#Tlalixtac de Cabrera
Totontepec			#Totontepec Villa de Morelos
Trinidad			#Trinidad Zaachila
Zaachila			#Trinidad Zaachila
Hermosa				#La Trinidad Vista Hermosa
Unión				#Unión Hidalgo
Valerio				#Valerio Trujano
Nacional			#San Juan Bautista Valle Nacional
Ordaz				#Villa Díaz Ordaz
Yaxe				#Yaxe
Yodocono			#Magdalena Yodocono de Porfirio Díaz
Yogana				#Yogana
Yutanduchi			#Yutanduchi de Guerrero
Zaachila			#Villa de Zaachila
Yucutindoo			#San Mateo Yucutindoo
Zapotitlán			#Zapotitlán Lagunas
Palmas				#Zapotitlán Palmas
Inés				#Santa Inés de Zaragoza
Zimatlán			#Zimatlán de Álvarez

#
# [21] Puebla
#

Acajete				#Acajete
Acateno				#Acateno
Acatlán				#Acatlán
Acatzingo			#Acatzingo
Acteopan			#Acteopan
Ahuacatlán			#Ahuacatlán
Ahuatlán			#Ahuatlán
Ahuazotepec			#Ahuazotepec
Ahuehuetitla			#Ahuehuetitla
Ajalpan				#Ajalpan
Zertuche			#Albino Zertuche
Aljojuca			#Aljojuca
Altepexi			#Altepexi
Amixtlán			#Amixtlán
Amozoc				#Amozoc
Aquixtla			#Aquixtla
Atempan				#Atempan
Atexcal				#Atexcal
Atlixco				#Atlixco
Atoyatempan			#Atoyatempan
Atzala				#Atzala
Atzitzihuacán			#Atzitzihuacán
Atzitzintla			#Atzitzintla
Axutla				#Axutla
Ayotoxco			#Ayotoxco de Guerrero
Calpan				#Calpan
Caltepec			#Caltepec
Camocuautla			#Camocuautla
Caxhuacan			#Caxhuacan
Coatepec			#Coatepec
Coatzingo			#Coatzingo
Cohetzala			#Cohetzala
Cohuecan			#Cohuecan
Coronango			#Coronango
Coxcatlán			#Coxcatlán
Coyomeapan			#Coyomeapan
Coyotepec			#Coyotepec
Cuapiaxtla			#Cuapiaxtla de Madero
Cuautempan			#Cuautempan
Cuautinchán			#Cuautinchán
Cuautlancingo			#Cuautlancingo
Cuayuca				#Cuayuca de Andrade
Andrade				#Cuayuca de Andrade
Cuetzalan			#Cuetzalan del Progreso
Cuyoaco				#Cuyoaco
Chalchicomula			#Chalchicomula de Sesma
Sesma				#Chalchicomula de Sesma
Chapulco			#Chapulco
Chiautla			#Chiautla
Chiautzingo			#Chiautzingo
Chiconcuautla			#Chiconcuautla
Chichiquila			#Chichiquila
Chietla				#Chietla
Chigmecatitlán			#Chigmecatitlán
Chignahuapan			#Chignahuapan
Chignautla			#Chignautla
Chila				#Chila
Sal				#Chila de la Sal
Honey				#Honey
Chilchotla			#Chilchotla
Chinantla			#Chinantla
Arenas				#Domingo Arenas
Eloxochitlán			#Eloxochitlán
Epatlán				#Epatlán
Esperanza			#Esperanza
Mena				#Francisco Z. Mena
Ángeles				#General Felipe Ángeles
Guadalupe			#Guadalupe
Victoria			#Guadalupe Victoria
Hermenegildo			#Hermenegildo Galeana
Huaquechula			#Huaquechula
Huatlatlauca			#Huatlatlauca
Huauchinango			#Huauchinango
Huehuetla			#Huehuetla
Huehuetlán			#Huehuetlán el Chico
Huejotzingo			#Huejotzingo
Hueyapan			#Hueyapan
Hueytamalco			#Hueytamalco
Hueytlalpan			#Hueytlalpan
Huitzilan			#Huitzilan de Serdán
Huitziltepec			#Huitziltepec
Atlequizayan			#Atlequizayan
Ixcamilpa			#Ixcamilpa de Guerrero
Ixcaquixtla			#Ixcaquixtla
Ixtacamaxtitlán			#Ixtacamaxtitlán
Ixtepec				#Ixtepec
Izúcar				#Izúcar de Matamoros
Jalpan				#Jalpan
Jolalpan			#Jolalpan
Jonotla				#Jonotla
Jopala				#Jopala
Bonilla				#Juan C. Bonilla
Galindo				#Juan Galindo
Méndez				#Juan N. Méndez
Lafragua			#Lafragua
Libres				#Libres
Tlatlauquitepec			#La Magdalena Tlatlauquitepec
Mazapiltepec			#Mazapiltepec de Juárez
Mixtla				#Mixtla
Molcaxac			#Molcaxac
Cañada				#Cañada Morelos
Naupan				#Naupan
Nauzontla			#Nauzontla
Nealtican			#Nealtican
Bravo				#Nicolás Bravo
Nopalucan			#Nopalucan
Ocotepec			#Ocotepec
Ocoyucan			#Ocoyucan
Olintla				#Olintla
Oriental			#Oriental
Pahuatlán			#Pahuatlán
Palmar				#Palmar de Bravo
Pantepec			#Pantepec
Petlalcingo			#Petlalcingo
Piaxtla				#Piaxtla
Puebla				#Puebla
Quecholac			#Quecholac
Quimixtlán			#Quimixtlán
Rafael				#Rafael Lara Grajales
Lara				#Rafael Lara Grajales
Grajales			#Rafael Lara Grajales
Reyes				#Los Reyes de Juárez
Cholula				#San Andrés Cholula
Cañada				#San Antonio Cañada
Mesa				#San Diego la Mesa Tochimiltzingo
Tochimiltzingo			#San Diego la Mesa Tochimiltzingo
Teotlalcingo			#San Felipe Teotlalcingo
Tepatlán			#San Felipe Tepatlán
Chilac				#San Gabriel Chilac
Gregorio			#San Gregorio Atzompa
Atzompa				#San Gregorio Atzompa
Tecuanipan			#San Jerónimo Tecuanipan
Xayacatlán			#San Jerónimo Xayacatlán
Chiapa				#San José Chiapa
Miahuatlán			#San José Miahuatlán
Atenco				#San Juan Atenco
Atzompa				#San Juan Atzompa
Texmelucan			#San Martín Texmelucan
Totoltepec			#San Martín Totoltepec
Tlalancaleca			#San Matías Tlalancaleca
Ixitlán				#San Miguel Ixitlán
Xoxtla				#San Miguel Xoxtla
Aires				#San Nicolás Buenos Aires
Ranchos				#San Nicolás de los Ranchos
Anicano				#San Pablo Anicano
Cholula				#San Pedro Cholula
Yeloixtlahuaca			#San Pedro Yeloixtlahuaca
Seco				#San Salvador el Seco
Verde				#San Salvador el Verde
Huixcolotla			#San Salvador Huixcolotla
Tlacotepec			#San Sebastián Tlacotepec
Tlaltempan			#Santa Catarina Tlaltempan
Ahuatempan			#Santa Inés Ahuatempan
Cholula				#Santa Isabel Cholula
Miahuatlán			#Santiago Miahuatlán
Huehuetlán			#Huehuetlán el Grande
Hueyotlipan			#Santo Tomás Hueyotlipan
Soltepec			#Soltepec
Tecali				#Tecali de Herrera
Tecamachalco			#Tecamachalco
Tecomatlán			#Tecomatlán
Tehuacán			#Tehuacán
Tehuitzingo			#Tehuitzingo
Tenampulco			#Tenampulco
Teopantlán			#Teopantlán
Teotlalco			#Teotlalco
Tepanco				#Tepanco de López
Tepango				#Tepango de Rodríguez
Rodríguez			#Tepango de Rodríguez
Tepatlaxco			#Tepatlaxco de Hidalgo
Tepeaca				#Tepeaca
Tepemaxalco			#Tepemaxalco
Tepeojuma			#Tepeojuma
Tepetzintla			#Tepetzintla
Tepexco				#Tepexco
Tepexi				#Tepexi de Rodríguez
Tepeyahualco			#Tepeyahualco
Cuauhtémoc			#Tepeyahualco de Cuauhtémoc
Tetela				#Tetela de Ocampo
Teteles				#Teteles de Avila Castillo
Avila				#Teteles de Avila Castillo
Teziutlán			#Teziutlán
Tianguismanalco			#Tianguismanalco
Tilapa				#Tilapa
Tlacotepec			#Tlacotepec de Benito Juárez
Tlacuilotepec			#Tlacuilotepec
Tlachichuca			#Tlachichuca
Tlahuapan			#Tlahuapan
Tlaltenango			#Tlaltenango
Tlanepantla			#Tlanepantla
Tlaola				#Tlaola
Tlapacoya			#Tlapacoya
Tlapanalá			#Tlapanalá
Tlatlauquitepec			#Tlatlauquitepec
Tlaxco				#Tlaxco
Tochimilco			#Tochimilco
Tochtepec			#Tochtepec
Totoltepec			#Totoltepec de Guerrero
Tulcingo			#Tulcingo
Tuzamapan			#Tuzamapan de Galeana
Tzicatlacoyan			#Tzicatlacoyan
Carranza			#Venustiano Carranza
Guerrero			#Vicente Guerrero
Xayacatlán			#Xayacatlán de Bravo
Xicotepec			#Xicotepec
Xicotlán			#Xicotlán
Xiutetelco			#Xiutetelco
Xochiapulco			#Xochiapulco
Xochiltepec			#Xochiltepec
Xochitlán			#Xochitlán de Vicente Suárez
Suárez				#Xochitlán de Vicente Suárez
Xochitlán			#Xochitlán Todos Santos
Todos				#Xochitlán Todos Santos
Yaonáhuac			#Yaonáhuac
Yehualtepec			#Yehualtepec
Zacapala			#Zacapala
Zacapoaxtla			#Zacapoaxtla
Zacatlán			#Zacatlán
Zapotitlán			#Zapotitlán
Méndez				#Zapotitlán de Méndez
Zaragoza			#Zaragoza
Zautla				#Zautla
Zihuateutla			#Zihuateutla
Zinacatepec			#Zinacatepec
Zongozotla			#Zongozotla
Zoquiapan			#Zoquiapan
Zoquitlán			#Zoquitlán

#
# [22] Querétaro
#

Amealco				#Amealco de Bonfil
Bonfil				#Amealco de Bonfil
Pinal				#Pinal de Amoles
Amoles				#Pinal de Amoles
Seco				#Arroyo Seco
Cadereyta			#Cadereyta de Montes
Colón				#Colón
Corregidora			#Corregidora
Ezequiel			#Ezequiel Montes
Huimilpan			#Huimilpan
Jalpan				#Jalpan de Serra
Serra				#Jalpan de Serra
Landa				#Landa de Matamoros
Marqués				#El Marqués
Escobedo			#Pedro Escobedo
Peñamiller			#Peñamiller
Querétaro			#Querétaro
Joaquín				#San Joaquín
Juan				#San Juan del Río
Tequisquiapan			#Tequisquiapan
Tolimán				#Tolimán

#
# [23] Quintana Roo
#

Cozumel				#Cozumel
Carrillo			#Felipe Carrillo Puerto
Mujeres				#Isla Mujeres
Othón				#Othón P. Blanco
Juárez				#Benito Juárez
José				#José María Morelos
Cárdenas			#Lázaro Cárdenas
Solidaridad			#Solidaridad
Tulum				#Tulum
Bacalar				#Bacalar
Puerto				#Puerto Morelos

#
# [24] San Luis Potosí
#

Ahualulco			#Ahualulco
Alaquines			#Alaquines
Aquismón			#Aquismón
Armadillo			#Armadillo de los Infante
Infante				#Armadillo de los Infante
Cárdenas			#Cárdenas
Catorce				#Catorce
Cedral				#Cedral
Cerritos			#Cerritos
Cerro				#Cerro de San Pedro
Maíz				#Ciudad del Maíz
Fernández			#Ciudad Fernández
Tancanhuitz			#Tancanhuitz
Valles				#Ciudad Valles
Coxcatlán			#Coxcatlán
Charcas				#Charcas
Ebano				#Ebano
Guadalcázar			#Guadalcázar
Huehuetlán			#Huehuetlán
Lagunillas			#Lagunillas
Matehuala			#Matehuala
Mexquitic			#Mexquitic de Carmona
Carmona				#Mexquitic de Carmona
Moctezuma			#Moctezuma
Rayón				#Rayón
Rioverde			#Rioverde
Salinas				#Salinas
Antonio				#San Antonio
Ciro				#San Ciro de Acosta
Acosta				#San Ciro de Acosta
Potosí				#San Luis Potosí
Chalchicuautla			#San Martín Chalchicuautla
Tolentino			#San Nicolás Tolentino
Catarina			#Santa Catarina
Río				#Santa María del Río
Domingo				#Santo Domingo
Tancuayalab			#San Vicente Tancuayalab
Graciano			#Soledad de Graciano Sánchez
Sánchez				#Soledad de Graciano Sánchez
Tamasopo			#Tamasopo
Tamazunchale			#Tamazunchale
Tampacán			#Tampacán
Tampamolón			#Tampamolón Corona
Tamuín				#Tamuín
Tanlajás			#Tanlajás
Tanquián			#Tanquián de Escobedo
Tierra				#Tierra Nueva
Vanegas				#Vanegas
Venado				#Venado
Arriaga				#Villa de Arriaga
Guadalupe			#Villa de Guadalupe
Paz				#Villa de la Paz
Ramos				#Villa de Ramos
Reyes				#Villa de Reyes
Hidalgo				#Villa Hidalgo
Juárez				#Villa Juárez
Axtla				#Axtla de Terrazas
Terrazas			#Axtla de Terrazas
Xilitla				#Xilitla
Zaragoza			#Zaragoza
Arista				#Villa de Arista
Matlapa				#Matlapa
Naranjo				#El Naranjo

#
# [25] Sinaloa
#

Ahome				#Ahome
Angostura			#Angostura
Badiraguato			#Badiraguato
Concordia			#Concordia
Cosalá				#Cosalá
Culiacán			#Culiacán
Choix				#Choix
Elota				#Elota
Escuinapa			#Escuinapa
Fuerte				#El Fuerte
Guasave				#Guasave
Mazatlán			#Mazatlán
Mocorito			#Mocorito
Rosario				#Rosario
Alvarado			#Salvador Alvarado
Ignacio				#San Ignacio
Sinaloa				#Sinaloa
Navolato			#Navolato

#
# [26] Sonora
#

Aconchi				#Aconchi
Prieta				#Agua Prieta
Alamos				#Alamos
Altar				#Altar
Arivechi			#Arivechi
Arizpe				#Arizpe
Atil				#Atil
Bacadéhuachi			#Bacadéhuachi
Bacanora			#Bacanora
Bacerac				#Bacerac
Bacoachi			#Bacoachi
Bácum				#Bácum
Banámichi			#Banámichi
Baviácora			#Baviácora
Bavispe				#Bavispe
Benjamín			#Benjamín Hill
Hill				#Benjamín Hill
Caborca				#Caborca
Cajeme				#Cajeme
Cananea				#Cananea
Carbó				#Carbó
Colorada			#La Colorada
Cucurpe				#Cucurpe
Cumpas				#Cumpas
Divisaderos			#Divisaderos
Empalme				#Empalme
Etchojoa			#Etchojoa
Fronteras			#Fronteras
Granados			#Granados
Guaymas				#Guaymas
Hermosillo			#Hermosillo
Huachinera			#Huachinera
Huásabas			#Huásabas
Huatabampo			#Huatabampo
Huépac				#Huépac
Imuris				#Imuris
Magdalena			#Magdalena
Mazatán				#Mazatán
Moctezuma			#Moctezuma
Naco				#Naco
Nácori				#Nácori Chico
Nacozari			#Nacozari de García
Navojoa				#Navojoa
Nogales				#Nogales
Onavas				#Onavas
Opodepe				#Opodepe
Oquitoa				#Oquitoa
Pitiquito			#Pitiquito
Peñasco				#Puerto Peñasco
Quiriego			#Quiriego
Rayón				#Rayón
Rosario				#Rosario
Sahuaripa			#Sahuaripa
Jesús				#San Felipe de Jesús
Javier				#San Javier
Colorado			#San Luis Río Colorado
Horcasitas			#San Miguel de Horcasitas
Cueva				#San Pedro de la Cueva
Ana				#Santa Ana
Cruz				#Santa Cruz
Sáric				#Sáric
Soyopa				#Soyopa
Suaqui				#Suaqui Grande
Tepache				#Tepache
Trincheras			#Trincheras
Tubutama			#Tubutama
Ures				#Ures
Hidalgo				#Villa Hidalgo
Pesqueira			#Villa Pesqueira
Yécora				#Yécora
Plutarco			#General Plutarco Elías Calles
Elías				#General Plutarco Elías Calles
Calles				#General Plutarco Elías Calles
Juárez				#Benito Juárez
Muerto				#San Ignacio Río Muerto

#
# [27] Tabasco
#

Balancán			#Balancán
Cárdenas			#Cárdenas
Centla				#Centla
Centro				#Centro
Comalcalco			#Comalcalco
Cunduacán			#Cunduacán
Emiliano			#Emiliano Zapata
Huimanguillo			#Huimanguillo
Jalapa				#Jalapa
Jalpa				#Jalpa de Méndez
Jonuta				#Jonuta
Macuspana			#Macuspana
Nacajuca			#Nacajuca
Paraíso				#Paraíso
Tacotalpa			#Tacotalpa
Teapa				#Teapa
Tenosique			#Tenosique

#
# [28] Tamaulipas
#

Abasolo				#Abasolo
Aldama				#Aldama
Altamira			#Altamira
Antiguo				#Antiguo Morelos
Burgos				#Burgos
Bustamante			#Bustamante
Camargo				#Camargo
Casas				#Casas
Madero				#Ciudad Madero
Cruillas			#Cruillas
Farías				#Gómez Farías
González			#González
Güémez				#Güémez
Guerrero			#Guerrero
Ordaz				#Gustavo Díaz Ordaz
Hidalgo				#Hidalgo
Jaumave				#Jaumave
Jiménez				#Jiménez
Llera				#Llera
Mainero				#Mainero
Mante				#El Mante
Matamoros			#Matamoros
Méndez				#Méndez
Mier				#Mier
Alemán				#Miguel Alemán
Miquihuana			#Miquihuana
Laredo				#Nuevo Laredo
Morelos				#Nuevo Morelos
Ocampo				#Ocampo
Padilla				#Padilla
Palmillas			#Palmillas
Reynosa				#Reynosa
Bravo				#Río Bravo
Carlos				#San Carlos
Fernando			#San Fernando
Nicolás				#San Nicolás
Marina				#Soto la Marina
Tampico				#Tampico
Tula				#Tula
Hermoso				#Valle Hermoso
Victoria			#Victoria
Villagrán			#Villagrán
Xicoténcatl			#Xicoténcatl

#
# [29] Tlaxcala
#

Amaxac				#Amaxac de Guerrero
Apetatitlán			#Apetatitlán de Antonio Carvajal
Carvajal			#Apetatitlán de Antonio Carvajal
Atlangatepec			#Atlangatepec
Atltzayanca			#Atltzayanca
Apizaco				#Apizaco
Calpulalpan			#Calpulalpan
Tequexquitla			#El Carmen Tequexquitla
Cuapiaxtla			#Cuapiaxtla
Cuaxomulco			#Cuaxomulco
Chiautempan			#Chiautempan
Muñoz				#Muñoz de Domingo Arenas
Españita			#Españita
Huamantla			#Huamantla
Hueyotlipan			#Hueyotlipan
Ixtacuixtla			#Ixtacuixtla de Mariano Matamoros
Mariano				#Ixtacuixtla de Mariano Matamoros
Ixtenco				#Ixtenco
Mazatecochco			#Mazatecochco José María Morelos
Contla				#Contla de Juan Cuamatzi
Cuamatzi			#Contla de Juan Cuamatzi
Tepetitla			#Tepetitla de Lardizábal
Lardizábal			#Tepetitla de Lardizábal
Sanctórum			#Sanctórum de Lázaro Cárdenas
Nanacamilpa			#Nanacamilpa de Mariano Arista
Acuamanala			#Acuamanala de Miguel Hidalgo
Natívitas			#Natívitas
Panotla				#Panotla
Monte				#San Pablo del Monte
Tlaxcala			#Santa Cruz Tlaxcala
Tenancingo			#Tenancingo
Teolocholco			#Teolocholco
Tepeyanco			#Tepeyanco
Terrenate			#Terrenate
Tetla				#Tetla de la Solidaridad
Tetlatlahuca			#Tetlatlahuca
Xicohténcatl			#Tlaxcala [de Xicohténcatl]
Tlaxco				#Tlaxco
Tocatlán			#Tocatlán
Totolac				#Totolac
Ziltlaltépec			#Ziltlaltépec de Trinidad Sánchez Santos
Tzompantepec			#Tzompantepec
Xaloztoc			#Xaloztoc
Xaltocan			#Xaltocan
Papalotla			#Papalotla de Xicohténcatl
Xicohtzinco			#Xicohtzinco
Yauhquemehcan			#Yauhquemehcan
Zacatelco			#Zacatelco
Juárez				#Benito Juárez
Zapata				#Emiliano Zapata
Cárdenas			#Lázaro Cárdenas
Tlaltelulco			#La Magdalena Tlaltelulco
Damián				#San Damián Texóloc
Texóloc				#San Damián Texóloc
Tetlanohcan			#San Francisco Tetlanohcan
Zacualpan			#San Jerónimo Zacualpan
Teacalco			#San José Teacalco
Huactzinco			#San Juan Huactzinco
Axocomanitla			#San Lorenzo Axocomanitla
Tecopilco			#San Lucas Tecopilco
Nopalucan			#Santa Ana Nopalucan
Apolonia			#Santa Apolonia Teacalco
Teacalco			#Santa Apolonia Teacalco
Ayometla			#Santa Catarina Ayometla
Quilehtla			#Santa Cruz Quilehtla
Xiloxoxtla			#Santa Isabel Xiloxoxtla

#
# [30] Veracruz de Ignacio de la Llave
#

Acajete				#Acajete
Acatlán				#Acatlán
Acayucan			#Acayucan
Actopan				#Actopan
Acula				#Acula
Acultzingo			#Acultzingo
Camarón				#Camarón de Tejeda
Tejeda				#Camarón de Tejeda
Alpatláhuac			#Alpatláhuac
Lucero				#Alto Lucero de Gutiérrez Barrios
Barrios				#Alto Lucero de Gutiérrez Barrios
Altotonga			#Altotonga
Alvarado			#Alvarado
Amatitlán			#Amatitlán
Naranjos			#Naranjos Amatlán
Reyes				#Amatlán de los Reyes
Cabada				#Angel R. Cabada
Antigua				#La Antigua
Apazapan			#Apazapan
Aquila				#Aquila
Astacinga			#Astacinga
Atlahuilco			#Atlahuilco
Atoyac				#Atoyac
Atzacan				#Atzacan
Atzalan				#Atzalan
Tlaltetela			#Tlaltetela
Ayahualulco			#Ayahualulco
Banderilla			#Banderilla
Juárez				#Benito Juárez
Río				#Boca del Río
Calcahualco			#Calcahualco
Camerino			#Camerino Z. Mendoza
Mendoza				#Camerino Z. Mendoza
Carrillo			#Carrillo Puerto
Catemaco			#Catemaco
Cazones				#Cazones de Herrera
Azul				#Cerro Azul
Citlaltépetl			#Citlaltépetl
Coacoatzintla			#Coacoatzintla
Coahuitlán			#Coahuitlán
Coatepec			#Coatepec
Coatzacoalcos			#Coatzacoalcos
Coatzintla			#Coatzintla
Coetzala			#Coetzala
Colipa				#Colipa
Comapa				#Comapa
Córdoba				#Córdoba
Cosamaloapan			#Cosamaloapan de Carpio
Carpio				#Cosamaloapan de Carpio
Cosautlán			#Cosautlán de Carvajal
Coscomatepec			#Coscomatepec
Cosoleacaque			#Cosoleacaque
Cotaxtla			#Cotaxtla
Coxquihui			#Coxquihui
Coyutla				#Coyutla
Cuichapa			#Cuichapa
Cuitláhuac			#Cuitláhuac
Chacaltianguis			#Chacaltianguis
Chalma				#Chalma
Chiconamel			#Chiconamel
Chiconquiaco			#Chiconquiaco
Chicontepec			#Chicontepec
Chinameca			#Chinameca
Chinampa			#Chinampa de Gorostiza
Gorostiza			#Chinampa de Gorostiza
Choapas				#Las Choapas
Chocamán			#Chocamán
Chontla				#Chontla
Chumatlán			#Chumatlán
Zapata				#Emiliano Zapata
Espinal				#Espinal
Filomeno			#Filomeno Mata
Mata				#Filomeno Mata
Fortín				#Fortín
Zamora				#Gutiérrez Zamora
Hidalgotitlán			#Hidalgotitlán
Huatusco			#Huatusco
Huayacocotla			#Huayacocotla
Hueyapan			#Hueyapan de Ocampo
Huiloapan			#Huiloapan de Cuauhtémoc
Llave				#Ignacio de la Llave
Ilamatlán			#Ilamatlán
Isla				#Isla
Ixcatepec			#Ixcatepec
Ixhuacán			#Ixhuacán de los Reyes
Ixhuatlán			#Ixhuatlán del Café
Café				#Ixhuatlán del Café
Ixhuatlancillo			#Ixhuatlancillo
Sureste				#Ixhuatlán del Sureste
Madero				#Ixhuatlán de Madero
Ixmatlahuacan			#Ixmatlahuacan
Ixtaczoquitlán			#Ixtaczoquitlán
Jalacingo			#Jalacingo
Xalapa				#Xalapa
Jalcomulco			#Jalcomulco
Jáltipan			#Jáltipan
Jamapa				#Jamapa
Carranza			#Jesús Carranza
Xico				#Xico
Jilotepec			#Jilotepec
Clara				#Juan Rodríguez Clara
